Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
La Verónica;17 août 2022; 1h 40min ;Drame;NA;NA;Leonardo Medel;NA;Mariana Di Girólamo;Antonia Giesen;Ariel Mateluna;3,0;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=286848.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=915799.html;Leonardo Medel;Chili;NA;Moonlight Films Distribution;0;-;Espagnol;4 071 entrées;NA;NA;NA
La vie que nous voulions;11 novembre 2020; 1h 48min ;Drame;NA;NA;Ulrike Kofler;NA;Lavinia Wilson;Elyas M'Barek;Anna Unterberger;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=277393.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=244223.html;Ulrike Kofler;Autriche;NA;NA;0;-;Allemand;NA;0;0;0
La villa des amoureux;16 mars 2021; 1h 30min ;Romance;NA;NA;Danny J. Boyle;NA;Morgan Kohan;Drew Nelson;Carey Feehan;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=289945.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=786841.html;Lisa Di Trolio;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
La Voie de la justice;29 janvier 2020; 2h 17min ;Biopic;Drame;NA;Destin Daniel Cretton;NA;Michael B. Jordan;Jamie Foxx;Brie Larson;3,0;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=239735.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=622552.html;Andrew Lanham;U.S.A.;NA;Warner Bros. France;1           ;-;Anglais;313 297 entrées;1;2;3
La Voix d'Aida;22 septembre 2021; 1h 44min ;Drame;Historique;Guerre;Jasmila Žbanić;NA;Jasna Djuricic;Izudin Bajrovic;Boris Ler;3,8;4,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=285499.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=140900.html;Jasmila Žbanić;Bosnie-Herzégovine;Allemagne;Condor Distribution;3         3            ;-;Serbo-Croate, Bosniaque, Anglais, Néerlandais;61 631 entrées;2;0;0
La Voix du succès;14 juillet 2020; 1h 54min ;Drame;Musical;Romance;Nisha Ganatra;NA;Dakota Johnson;Tracee Ellis Ross;Kelvin Harrison Jr.;2,5;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=274394.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=58332.html;Flora Greeson;U.S.A.;NA;Universal Pictures International France;0;-;Anglais;34 005 entrées;0;2;1
La Vraie famille;16 février 2022; 1h 42min ;Drame;NA;NA;Fabien Gorgeart;NA;Mélanie Thierry;Lyes Salem;Félix Moati;3,6;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=286353.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=600795.html;Fabien Gorgeart;France;NA;Le Pacte;2         3            ;-;Français;118 366 entrées;1;5;4
Lacci;5 octobre 2021; 1h 40min ;Drame;Romance;NA;Daniele Luchetti;NA;Alba Rohrwacher;Luigi Lo Cascio;Laura Morante;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285756.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=10436.html;Daniele Luchetti;Italie;NA;NA;0;-;Italien;NA;13;2;1
Laila in Haifa;1 septembre 2021; 1h 39min ;Comédie;Drame;NA;Amos Gitaï;NA;Maria Zreik;Khawla Ibraheem;Tsahi Halevi;2,6;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=285490.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=8863.html;Amos Gitaï;Israël;NA;Epicentre Films;0;-;Hebreu, Arabe;7 066 entrées;35;0;NA
Laissons les morts engloutir les morts;4 mai 2022; 1h 36min ;Drame;NA;NA;Paul-Anthony Mille;NA;Stéphane Auvray-Nauroy;Olav Benestvedt;Stéphane Colle;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=303281.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=623956.html;Pierre Mille;France;NA;Saje Distribution;0;-;Français;109 entrées;0;NA;NA
Larva Island : Le Film;15 septembre 2021; 1h 29min ;Animation;NA;NA;NA;NA;NA;NA;NA;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=284856.html;NA;NA;Corée du Sud;NA;Netflix;0;-;Anglais;NA;NA;0;0
Las niñas;27 octobre 2021; 1h 30min ;Drame;NA;NA;Pilar Palomero;NA;Andrea Fandos;Natalia de Molina;Zoe Arnao;3,2;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=255868.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=257812.html;Pilar Palomero;Espagne;NA;Epicentre Films;0;-;Espagnol;6 312 entrées;1;NA;2
Lassie, La route de l'aventure;21 octobre 2020; 1h 36min ;Aventure;Famille;NA;Hanno Olderdissen;NA;Nico Marischka;Sebastian Bezzel;Anna Maria Mühe;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=271615.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=646450.html;Jane Ainscough;Allemagne;NA;NA;0;-;Allemand;NA;0;NA;0
Last Words;21 octobre 2020; 2h 06min ;Drame;Science Fiction;NA;Jonathan Nossiter;NA;Nick Nolte;Kalipha Touray;Charlotte Rampling;2,1;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=283737.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=20947.html;Jonathan Nossiter;Italie;France;Jour2fête;6            ;-;Anglais, Italien;3 402 entrées;2;1;NA
Le 2e Amendement;14 avril 2021; 1h 33min ;Action;Thriller;NA;Brian Skiba;NA;Ryan Phillippe;Samaire Armstrong;Casper Van Dien;NA;1,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=285257.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=569506.html;Eric Bromberg;U.S.A.;NA;NA;0;-;Anglais;NA;0;1;0
Le Bal des 41;12 mai 2021; 1h 33min ;Drame;Historique;Romance;David Pablos;NA;Alfonso Herrera;Emiliano Zurita;Mabel Cadena;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=279558.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=509021.html;Mónica Revilla;Mexique;NA;NA;0;-;Espagnol;NA;9;0;NA
Le Beau rôle;12 août 2021; 1h 41min ;Comédie;NA;NA;Jamie Babbit;NA;Drew Barrymore;Michael Zegen;T.J. Miller;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=262377.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=105453.html;Sam Bain;U.S.A.;Grande-Bretagne;NA;0;-;Anglais;NA;2;2;0
Le blues de Ma Rainey;18 décembre 2020; 1h 34min ;Drame;Musical;NA;George C. Wolfe;NA;Viola Davis;Chadwick Boseman;Colman Domingo;3,8;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=275143.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=96178.html;Ruben Santiago-Hudson;U.S.A.;NA;NA;5         5            ;-;Anglais;NA;1;8;1
Le Bonheur des uns...;9 septembre 2020; 1h 40min ;Comédie;NA;NA;Daniel Cohen;NA;Vincent Cassel;Bérénice Bejo;Florence Foresti;2,9;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=271602.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=27144.html;Daniel Cohen;France;Belgique;SND;0;-;Français;289 678 entrées;4;7;5
Le Braquage du siècle;8 septembre 2021; 1h 54min ;Comédie;Policier;NA;Ariel Winograd;NA;Guillermo Francella;Diego Peretti;Juan Alari;3,4;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=281251.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=193520.html;Alex Zito;Argentine;NA;Eurozoom;0;-;Espagnol;7 709 entrées;0;0;0
Le Bruit des trousseaux;8 novembre 2021; 1h 30min ;Drame;NA;NA;Philippe Claudel;NA;Cyril Descours;Déborah François;Philippe Duquesne;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=287665.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=102585.html;Philippe Claudel;France;NA;France 2;0;-;Français;NA;2;0;3
Le Bruit du dehors;1 juillet 2022; 1h 01min ;Drame;NA;NA;Ted Fendt;NA;Daniela Zahlner;Genevieve Havemeyer-King;Mia Sellmann;3,6;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=293777.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=766764.html;Daniela Zahlner;Allemagne;NA;Shellac;0;-;Allemand;NA;NA;NA;NA
Le cahier de Tomy;24 novembre 2020; 1h 24min ;Drame;NA;NA;Carlos Sorín;NA;Valeria Bertuccelli;Esteban Lamothe;Monica Antonopulos;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=287479.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=86412.html;Carlos Sorín;Argentine;NA;NA;0;-;Espagnol;NA;1;0;0
Le Calendrier;1 décembre 2021; 1h 44min ;Epouvante-horreur;Thriller;NA;Patrick Ridremont;NA;Eugénie Derouand;Honorine Magnier;Clément Olivieri;2,5;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=279678.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=28805.html;Patrick Ridremont;France;Belgique;Alba Films;0;-;Français;49 769 entrées;3;1;0
Le Canal des secrets;11 février 2020; 1h 30min ;Policier;NA;NA;Julien Zidi;NA;Annelise Hesme;Aurélien Wiik;Annie Grégorio;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=276629.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=63868.html;Anne-Elisabeth Le Gal;France;NA;France 3;0;-;Français;NA;0;0;2
Le Cas Richard Jewell;19 février 2020; 2h 09min ;Drame;NA;NA;Clint Eastwood;NA;Paul Walter Hauser;Sam Rockwell;Kathy Bates;4,0;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=226927.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=1146.html;Billy Ray;U.S.A.;NA;Warner Bros. France;2            ;-;Anglais;794 471 entrées;16;0;4
Le Catcheur masqué;10 avril 2020; 1h 41min ;Action;NA;NA;Jay Karas;NA;Seth Carr;Tichina Arnold;Lucie Guest;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=281993.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=637513.html;Zach Lewis;U.S.A.;Mexique;NA;0;-;Anglais;NA;0;0;0
Le Collecteur de dettes 2;25 octobre 2022; 1h 37min ;Action;Comédie;NA;Jesse V. Johnson;NA;Scott Adkins;Louis Mandylor;Vladimir Kulich;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=281868.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=239180.html;Jesse V. Johnson;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Le Corbeau et un drôle de moineau;10 octobre 2017; 0h 45min ;Animation;NA;NA;Morteza Ahadi Sarkani;Mohammad Ali Soleymanzadeh;NA;NA;NA;3,6;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=129907.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=66905.html;Morteza Ahadi Sarkani;Iran;NA;Les Films du Whippet;1           ;-;Muet;NA;0;0;0
Le Cygne Des Héros;12 janvier 2022; 1h 16min ;Comédie dramatique;NA;NA;Claude Saussereau;NA;Rachel Nasschaert;Raphaël Almosni;Paul Linte;NA;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=281679.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=900085.html;Claude Saussereau;France;NA;Mitiki;0;-;Français;NA;NA;NA;0
Le Cygne et la Princesse: un mariage royal;3 août 2020; 1h 23min ;Animation;Famille;Romance;Richard Rich;NA;Nina Herzog;Yuri Lowenthal;Joseph Medrano;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=284740.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=21675.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;0;NA;0
Le Dernier Piano;13 avril 2022; 1h 50min ;Drame;NA;NA;Jimmy Keyrouz;NA;Tarek Yaacoub;Rola Baksmati;Mounir Maasri;2,8;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=283755.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=906733.html;Jimmy Keyrouz;Liban;NA;Alba Films;1           ;-;Arabe;11 484 entrées;NA;0;NA
Le Dernier voyage;19 mai 2021; 1h 27min ;Aventure;Drame;Science Fiction;Romain Quirot;NA;Hugo Becker;Jean Reno;Paul Hamy;2,9;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=286161.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=690480.html;Romain Quirot;France;NA;Tandem;0;-;Français;88 654 entrées;NA;0;1
Le Diable au cœur;9 décembre 2020; 1h 30min ;Drame;NA;NA;Christian Faure;NA;Zabou Breitman;Yvon Back;Maxence Danet-Fauvel;3,2;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=270220.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=74785.html;Bernard Minier;France;NA;France 2;0;-;Français;NA;1;1;0
Le Diable n'existe pas;1 décembre 2021; 2h 32min ;Drame;NA;NA;Mohammad Rasoulof;NA;Ehsan Mirhosseini;Shaghayegh Shourian;Kaveh Ahangar;4,1;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=280802.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=126920.html;Mohammad Rasoulof;Allemagne;République tchèque;Pyramide Distribution;      ;-;Perse;94 196 entrées;5;NA;NA
Le Diable, tout le temps;21 septembre 2020; 2h 18min ;Drame;Thriller;NA;Antonio Campos;NA;Tom Holland;Robert Pattinson;Haley Bennett;3,5;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=262861.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=190031.html;Antonio Campos;U.S.A.;NA;NA;0;-;Anglais;NA;23;1;8
Le Disciple;30 avril 2021; 2h 07min ;Drame;NA;NA;Chaitanya Tamhane;NA;Aditya Modak;Arun Dravid;Sumitra Bhave;4,0;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=285498.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=695847.html;Chaitanya Tamhane;Inde;NA;NA;      ;-;Hindi, Bengali, Anglais;NA;NA;NA;NA
Le Discours;9 juin 2021; 1h 28min ;Comédie;NA;NA;Laurent Tirard;NA;Benjamin Lavernhe;Sara Giraudeau;Julia Piaton;3,3;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=277534.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=93737.html;Laurent Tirard;France;NA;Le Pacte;1         4            ;-;Français;336 095 entrées;1;4;2
Le Goût de la haine;23 septembre 2021; 2h 16min ;Drame;Thriller;NA;Jan Komasa;NA;Maciej Musialowski;Vanessa Aleksander;Danuta Stenka;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=284831.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=505888.html;Mateusz Pacewicz;Pologne;NA;Netflix;0;-;Polonais;NA;9;NA;NA
Le goût du vin;27 mars 2020; 1h 44min ;Drame;NA;NA;Prentice Penny;NA;Mamoudou Athie;Courtney B. Vance;Niecy Nash;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=269425.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=484866.html;Prentice Penny;U.S.A.;NA;Netflix France;0;-;Anglais;NA;0;0;1
Le Grand jour du Lièvre;23 mars 2022; 0h 48min ;Animation;Famille;NA;Dace Riduze;Maris Brinkmanis;NA;NA;NA;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=299135.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=65991.html;Dace Riduze;Lettonie;NA;Cinéma Public Films;0;-;Muet;9 757 entrées;0;0;0
Le Grand Restaurant : Réouverture après travaux;3 février 2021; 1h 30min ;Comédie;NA;NA;Romuald Boulanger;NA;Pierre Palmade;Pierre Arditi;Malik Bentalha;3,1;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=286249.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=422743.html;NA;France;NA;M6;0;-;Français;NA;0;1;3
Le Jardin secret;22 juillet 2022; 1h 40min ;Drame;Famille;Fantastique;Marc Munden;NA;Dixie Egerickx;Colin Firth;Julie Walters;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=248084.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=132982.html;Jack Thorne;U.S.A.;Grande-Bretagne;Canal +;0;-;Anglais;NA;1;0;7
Le Jour où ma fille a été enlevée;1 septembre 2020; 1h 30min ;Drame;NA;NA;Ben Meyerson;NA;Andrea Bogart;Paige Searcy;Lucas Adams;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=285917.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=217783.html;Adam Meyer;U.S.A.;NA;TF1;0;-;Anglais;NA;0;0;NA
Le Légiste;14 novembre 2022; 2h 14min ;Policier;Thriller;NA;Anas Khan;Akhil Paul;Tovino Thomas;Renji Panicker;Saiju Kurup;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=281316.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=801987.html;NA;Inde;NA;NA;0;-;Malais;NA;NA;NA;NA
Le lien du sang;3 septembre 2021; 2h 06min ;Drame;Thriller;NA;Tatsushi Ōmori;NA;Masami Nagasawa;Daiken Okudaira;Sadao Abe;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=287296.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=177001.html;Tatsushi Ōmori;Japon;NA;NA;0;-;Japonais;NA;0;0;NA
Le Loup et le lion;13 octobre 2021; 1h 40min ;Aventure;Famille;NA;Gilles de Maistre;NA;Molly Kunz;Graham Greene (II);Charlie Carrick;2,8;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=274585.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=38525.html;Prune de Maistre;France;Canada;StudioCanal;0;-;Anglais;1 164 000 entrées;2;0;1
Le Mariage de Rosa;21 juillet 2021; 1h 38min ;Comédie;NA;NA;Icíar Bollaín;NA;Candela Peña;Sergi López;Nathalie Poza;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=279825.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=7859.html;Icíar Bollaín;Espagne;NA;NA;1           ;-;Espagnol;NA;9;1;1
Le masseur;26 avril 2023; 1h 56min ;Comédie;Comédie dramatique;Drame;Malgorzata Szumowska;Michal Englert;Alec Utgoff;Maja Ostaszewska;Agata Kulesza;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=285497.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=411660.html;Malgorzata Szumowska;Pologne;Allemagne;NA;0;-;Polonais, Russe, Français, Vietnamien;NA;11;0;0
Le Mauvais oeil;13 octobre 2020; 1h 30min ;Epouvante-horreur;Thriller;NA;Elan Dassani;Rajeev Dassani;Sarita Choudhury;Sunita Mani;Bernard White;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=285862.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=819411.html;Madhuri Shekar;U.S.A.;NA;NA;0;-;Anglais, Hindi;NA;NA;0;0
Le Noël de petit lièvre brun;17 novembre 2021; 0h 43min ;Animation;NA;NA;Samantha Leriche-Gionet;Sophie Martin;NA;NA;NA;4,0;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=285617.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=911119.html;Samantha Leriche-Gionet;France;Canada;KMBO;0;-;Français;191 888 entrées;NA;0;0
Le Parrain de Mario Puzo, épilogue : la mort de Michael Corleone;8 décembre 2020; 2h 38min ;Policier;Drame;NA;Francis Ford Coppola;NA;Al Pacino;Andy Garcia;Diane Keaton;NA;4,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=287113.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=372.html;Francis Ford Coppola;U.S.A.;NA;Paramount Pictures France;0;-;Anglais, Italien;NA;11;13;4
Le Pardon;27 octobre 2021; 1h 46min ;Drame;NA;NA;Maryam Moghadam;Behtash Sanaeeha;Maryam Moghadam;Alireza Sani Far;Pouria Rahimi;3,5;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=290321.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=623142.html;Maryam Moghadam;Iran;France;KMBO;8            ;-;Farsi;20 739 entrées;NA;NA;NA
Le Parfum de Manon;7 août 2021; Erotique;Erotique;NA;NA;Pascal Lucas;Hervé Bodilis;NA;NA;NA;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=286601.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=584558.html;NA;France;NA;NA;0;-;Français;NA;0;0;0
Le Peuple Loup;20 octobre 2021; 1h 43min ;Aventure;Animation;Famille;Tomm Moore;Ross Stewart;Lévanah Solomon;Honor Kneafsey;Lana Ropion;4,2;4,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=254359.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=144001.html;Will Collins;Irlande;U.S.A.;Haut et Court;3            ;-;Anglais;182 639 entrées;2;0;0
Le Prédateur;16 mars 2023; 1h 41min ;Drame;NA;NA;Marco Berger;NA;Lautaro Rodríguez;Patricio Almeida Rodriguez;Juan Barberini;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=286969.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=409604.html;Marco Berger;Argentine;NA;NA;0;-;Espagnol;NA;1;NA;0
Le prédateur de ma fille;1 août 2021; 1h 28min ;Thriller;NA;NA;Colin Theys;NA;Sarah Wisser;Houston Stevenson;Felicity Mason;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=294967.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=396519.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;0;NA;NA
Le Prince Serpent;19 mai 2021; 0h 59min ;Animation;NA;NA;Anna Khmelevskaya;Fabrice Luang-Vija;NA;NA;NA;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=277725.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=665709.html;NA;France;NA;Cinéma Public Films;0;-;Français;1 737 entrées;0;0;0
Le Prix de la trahison;13 mars 2023; 1h 30min ;Policier;Drame;NA;François Guérin (II);NA;Mimie Mathy;Mathieu Delarive;Juliette Chêne;2,9;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=288458.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=600114.html;Laurent Mondy;France;NA;NA;0;-;Français;NA;0;0;0
Le Procès de l'herboriste;30 juin 2021; 1h 59min ;Biopic;Drame;Historique;Agnieszka Holland;NA;Ivan Trojan;Josef Trojan;Juraj Loj;3,0;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=273263.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=150.html;Marek Epstein;Pologne;République tchèque;KMBO;0;-;Tchèque;32 361 entrées;2;0;NA
Le Quatuor à cornes Là-haut sur la montagne;17 novembre 2021; 0h 42min ;Animation;NA;NA;Emmanuelle Gorgiard;Benjamin Botella;NA;NA;NA;3,3;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=283954.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=175265.html;NA;France;Belgique;Cinéma Public Films;0;-;Français;41 163 entrées;0;0;0
Le rêve brisé de ma fille : Droguée par sa coach;1 février 2021; 1h 29min ;Drame;NA;NA;David Langlois;NA;Margaret Anne Florence;Anita Brown;Karis Cameron;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289532.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=922354.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Le Rythme de la jungle;26 octobre 2020; 1h 29min ;Animation;Famille;NA;Brent Dawes;NA;David Menkin;Ed Kear;David Rintoul;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=282920.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=517860.html;Brent Dawes;Maurice;Afrique du Sud;NA;0;-;Anglais;NA;NA;0;0
Le Saut de l'ange;1 mai 2023; 1h 30min ;Policier;NA;NA;Mirjam Unger;NA;Patricia Aulitzky;Maresi Riegner;Fritz Egger;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=278696.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=209511.html;Eva Testor;Allemagne;NA;NA;0;-;Allemand;NA;NA;0;0
Le Saut du diable;17 juin 2021; 1h 30min ;Policier;Drame;Thriller;Abel Ferry;NA;Philippe Bas;Maïra Schmitt;Armelle Deutsch;2,9;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=287239.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=235074.html;Eric Rondeaux;France;NA;TF1;0;-;Français;NA;0;0;0
Le secret de ma voisine;29 janvier 2021; 1h 30min ;Drame;Thriller;NA;Sarah Pellerin;NA;Aviva Mongillo;Bree Turner;Steve Byers;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=287154.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=916879.html;Barbara Kymlicka;Canada;NA;NA;0;-;Anglais;NA;NA;0;0
Le Sel des larmes;15 juillet 2020; 1h 40min ;Drame;Romance;NA;Philippe Garrel;NA;Logann Antuofermo;Oulaya Amamra;André Wilms;3,5;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=264054.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=2066.html;Philippe Garrel;France;Suisse;Ad Vitam;1           ;-;Français;10 130 entrées;5;NA;2
Le Sens de la famille;30 juin 2021; 1h 32min ;Comédie;NA;NA;Jean-Patrick Benes;NA;Alexandra Lamy;Franck Dubosc;Christiane Millet;3,0;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=277716.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=146848.html;Jean-Patrick Benes;France;NA;Gaumont Distribution;1           ;10 M€;Français;479 579 entrées;1;3;4
Le Seul et unique Ivan;11 septembre 2020; 1h 35min ;Animation;Comédie;NA;Thea Sharrock;NA;Bryan Cranston;Sam Rockwell;Fred Testot;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=228233.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=565468.html;Mike White;U.S.A.;NA;NA;2            ;-;Anglais;NA;0;8;4
Le Soleil reviendra;6 octobre 2020; 2h 00min ;Drame;NA;NA;Cheyenne Carron;NA;Florence Eugene;Morgane Housset;Sabrina Verrier;3,3;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=278837.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=95472.html;NA;France;NA;Carron Distribution;0;-;Français;NA;0;NA;0
